date,window,Exp_2_Account_Value,turbulence,Is_high_Turbulence,Exp_3_Account_Value,fear_greed_norm,fear_greed_mapped,Is_Exp2_higher,Is_Exp3_higher
2024-02-19,16,1279330.175,0.009541961291,0,1275175.438,0.5,2,0,0
2024-02-20,16,1309721.016,0.002582361836,0,1305489.768,0.44,1,0,0
2024-02-21,16,1289464.161,0.04299437824,0,1285177.738,0.56,2,0,0
2024-02-22,16,1290996.486,0.002756465108,0,1286693.238,0.48,1,0,0
2024-02-23,16,1269636.507,0.004890361019,0,1265406.958,0.52,2,0,0
2024-02-24,16,1300200.699,0.002392344627,0,1295881.498,0.44,1,0,0
2024-02-25,16,1352285.456,0.01557662448,0,1347828.508,0.48,1,0,0
2024-02-26,16,1379826.78,0.03401143145,0,1375259.058,0.44,1,0,0
2024-02-27,16,1408619.842,0.0350490506,0,1404018.918,0.58,2,0,0
2024-02-28,16,1469769.948,0.08094799474,1,1464959.338,0.64,2,0,0
2024-02-29,16,1451046.186,0.01611291618,0,1446336.008,0.6,2,0,0
2024-03-01,16,1491580.414,0.003552099143,0,1486752.228,0.6,2,0,0
2024-03-02,16,1486374.339,0.002083882738,0,1481543.238,0.6,2,0,0
2024-03-03,16,1515205.463,0.001240632251,0,1510298.768,0.66,2,0,0
2024-03-04,16,1575948.37,0.05142429871,0,1570897.118,0.64,2,0,0
2024-03-05,16,1543693.251,0.0551930025,0,1538807.488,0.8,2,0,0
2024-03-06,16,1658797.601,0.07919688405,1,1653526.508,0.5,2,0,0
2024-03-07,16,1680748.24,0.09861867345,1,1675250.118,0.64,2,0,0
2024-03-08,16,1687128.293,0.004417510743,0,1681571.918,0.62,2,0,0
2024-03-09,16,1696619.477,0.000100480404,0,1691032.968,0.68,2,0,0
2024-03-10,16,1685178.817,0.05328580775,0,1679454.548,0.58,2,0,0
2024-03-11,16,1766007.802,0.02901378692,0,1760135.438,0.64,2,0,0
2024-03-12,16,1729251.906,0.01379638402,0,1723399.718,0.62,2,0,0
2024-03-13,16,1740398.175,0.1679464507,1,1734151.108,0.62,2,0,0
2024-03-14,16,1686877.584,0.01712284939,0,1680853.138,0.76,2,0,0
2024-03-15,16,1626459.202,0.03052719197,0,1620445.308,0.66,2,0,0
2024-03-16,16,1531161.812,0.05323068467,0,1525575.008,0.62,2,0,0
2024-03-17,16,1583916.539,0.01688344652,0,1578236.468,0.58,2,0,0
2024-03-18,16,1529936.598,0.01666805532,0,1524436.218,0.54,2,0,0
2024-03-19,16,1372744.339,0.08512432618,1,1367768.158,0.58,2,0,0
2024-03-20,16,1528236.887,0.06446040705,1,1522734.528,0.48,1,0,0
2024-03-21,16,1517949.627,0.01637108854,0,1512481.088,0.56,2,0,0
2024-03-22,16,1450040.92,0.01420092212,0,1444716.588,0.5,2,0,0
2024-03-23,16,1447073.975,0.0006922996764,0,1441763.528,0.46,1,0,0
2024-03-24,16,1501572.622,0.008515868545,0,1496083.378,0.48,1,0,0
2024-03-25,16,1560420.143,0.004679128703,0,1554728.898,0.5,2,0,0
2024-03-26,16,1559052.926,0.001552078751,0,1553390.928,0.62,2,0,0
2024-03-27,16,1521650.532,0.006537821575,0,1516092.308,0.66,2,0,0
2024-03-28,16,1547418.474,0.0004705743346,0,1541769.208,0.6,2,0,0
2024-03-29,16,1525513.36,0.01343057468,0,1519794.458,0.58,2,0,0
2024-03-30,16,1523687.082,0.002743110924,0,1518019.158,0.5,2,0,0
2024-03-31,16,1584308.213,0.007880446753,0,1578487.608,0.5,2,0,0
2024-04-01,16,1522789.067,0.01593978672,0,1517222.438,0.58,2,0,0
2024-04-02,16,1425128.568,0.02313287748,0,1419866.718,0.58,2,0,0
2024-04-03,16,1438998.044,0.0002935785148,0,1433666.428,0.42,1,0,0
2024-04-04,16,1446284.123,0.01664749854,0,1440841.238,0.4,1,0,0
2024-04-05,16,1442109.373,0.002511013149,0,1436706.088,0.58,2,0,0
2024-04-06,16,1456780.283,0.0003901367772,0,1451315.508,0.5,2,0,0
2024-04-07,16,1501298.963,0.01109379542,0,1495745.638,0.56,2,0,0
2024-04-08,16,1605628.019,0.03177445667,0,1599843.168,0.52,2,0,0
2024-04-09,16,1523931.724,0.01393119733,0,1518343.908,0.6,2,0,0
2024-04-10,16,1541079.941,0.005052720803,0,1535339.158,0.56,2,0,0
2024-04-11,16,1522348.847,0.001504835653,0,1516668.198,0.52,2,0,0
2024-04-12,16,1407284.61,0.02986103705,0,1401884.228,0.58,2,0,0
2024-04-13,16,1307130.429,0.02644796159,0,1302112.368,0.44,1,0,0
2024-04-14,16,1371447.396,0.01028962863,0,1366239.668,0.44,1,0,0
2024-04-15,16,1348342.688,0.009003347128,0,1343238.708,0.48,1,0,0
2024-04-16,16,1340571.504,0.005740654231,0,1335544.298,0.3,1,0,0
2024-04-17,16,1297681.725,0.008333291218,0,1292759.568,0.34,1,0,0
2024-04-18,16,1332029.181,0.004092245608,0,1326962.238,0.14,1,0,0
2024-04-19,16,1328591.445,0.0005189972789,0,1323524.218,0.32,1,0,0
2024-04-20,16,1371760.462,0.005574778038,0,1366534.108,0.32,1,0,0
2024-04-21,16,1368271.82,0.0003809800038,0,1363018.148,0.44,1,0,0
2024-04-22,16,1391165.314,0.004160406332,0,1385763.638,0.46,1,0,0
2024-04-23,16,1399529.441,0.003108387797,0,1394103.218,0.42,1,0,0
2024-04-24,16,1365407.58,0.007289823422,0,1360043.438,0.44,1,0,0
2024-04-25,16,1371934.002,0.000250791915,0,1366538.438,0.44,1,0,0
2024-04-26,16,1361242.126,0.003297712755,0,1355929.938,0.4,1,0,0
2024-04-27,16,1415154.006,0.03285939287,0,1409734.518,0.34,1,0,0
2024-04-28,16,1418593.646,0.001343605753,0,1413150.888,0.3,1,0,0
2024-04-29,16,1398291.236,0.0129141437,0,1392921.128,0.34,1,0,0
2024-04-04,17,1000000,0,0,1000000,-1,0,0,0
2024-04-05,17,987046.4211,0.002511013149,0,986756.1552,0.58,2,0,0
2024-04-06,17,1000165.186,0.0003901367772,0,999729.3552,0.5,2,0,0
2024-04-07,17,998366.9896,0.01109379542,0,997168.8552,0.56,2,0,0
2024-04-08,17,1005029.784,0.03177445667,0,1001436.355,0.52,2,0,0
2024-04-09,17,992784.7115,0.01393119733,0,991365.0552,0.6,2,0,0
2024-04-10,17,1039673.743,0.005052720803,0,1041209.455,0.56,2,0,0
2024-04-11,17,1030910.703,0.001504835653,0,1032503.755,0.52,2,0,0
2024-04-12,17,1011915.445,0.02986103705,0,1017140.755,0.58,2,0,0
2024-04-13,17,941490.6117,0.02644796159,0,944593.2552,0.44,1,0,0
2024-04-14,17,965156.5131,0.01028962863,0,967296.3552,0.44,1,0,0
2024-04-15,17,941420.1334,0.009003347128,0,943910.4552,0.48,1,0,0
2024-04-16,17,918551.0438,0.005740654231,0,918134.7552,0.3,1,0,0
2024-04-17,17,909606.0894,0.008333291218,0,912160.2552,0.34,1,0,0
2024-04-18,17,940140.9577,0.004092245608,0,942886.2552,0.14,1,0,0
2024-04-19,17,943301.5038,0.0005189972789,0,946129.5552,0.32,1,0,0
2024-04-20,17,971311.0602,0.005574778038,0,974977.8552,0.32,1,0,0
2024-04-21,17,984501.0465,0.0003809800038,0,989828.7552,0.44,1,0,0
2024-04-22,17,1024961.734,0.004160406332,0,1032333.055,0.46,1,0,0
2024-04-23,17,1027362.972,0.003108387797,0,1035234.955,0.42,1,0,0
2024-04-24,17,1028341.663,0.007289823422,0,1039673.155,0.44,1,0,0
2024-04-25,17,1035431.101,0.000250791915,0,1047183.955,0.44,1,0,0
2024-04-26,17,1011233.622,0.003297712755,0,1021237.555,0.4,1,0,0
2024-04-27,17,1009545.125,0.03285939287,0,1018164.955,0.34,1,0,0
2024-04-28,17,1015393.726,0.001343605753,0,1024992.955,0.3,1,0,0
2024-04-29,17,1004332.62,0.0129141437,0,1012361.155,0.34,1,0,0
2024-04-30,17,976930.5253,0.0137814087,0,987780.3552,0.34,1,0,0
2024-05-01,17,948829.5468,0.01548471153,0,959444.1552,0.08,1,0,0
2024-05-02,17,947692.0363,0.002326695957,0,957225.0552,-0.14,-1,0,0
2024-05-03,17,993240.8124,0.02457772384,0,1002460.555,-0.04,-1,0,0
2024-05-04,17,992427.4819,0.005009712692,0,1000241.455,0.34,1,0,0
2024-05-05,17,1002374.066,0.0006709002663,0,1010995.555,0.38,1,0,0
2024-05-06,17,994915.4336,0.001805490913,0,1004508.955,0.42,1,0,0
2024-05-07,17,975578.6892,0.001793841934,0,984537.0552,0.36,1,0,0
2024-05-08,17,992581.5007,0.008466933802,0,1005191.755,0.28,1,0,0
2024-05-09,17,1007660.301,0.007142263517,0,1019189.155,0.1,1,0,0
2024-05-10,17,986903.1626,0.005723778208,0,1000070.755,0.32,1,0,0
2024-05-11,17,997029.7544,0.0004174548069,0,1011336.955,0.06,1,0,0
2024-05-12,17,1001841.355,0.001332174435,0,1015775.155,0.12,1,0,0
2024-05-13,17,998804.638,0.01230808748,0,1010483.455,0.14,1,0,0
2024-05-14,17,959135.588,0.009668507074,0,968491.2552,0.32,1,0,0
2024-05-15,17,986636.8863,0.04620610425,0,992218.5552,0.28,1,0,0
2024-05-16,17,966688.9926,0.004239590659,0,972075.9552,0.4,1,0,0
2024-05-17,17,987955.817,0.01529833493,0,992047.8552,0.48,1,0,0
2024-05-18,17,987271.4714,0.003467996964,0,991023.6552,0.46,1,0,0
2024-05-19,17,977208.5339,0.001471433152,0,981123.0552,0.44,1,0,0
2024-05-20,17,1027187.58,0.3116664753,1,1023968.755,0.4,1,0,0
2024-05-21,17,1056142.252,0.06166667442,0,1056231.055,0.52,2,0,0
2024-05-22,17,1048942.679,0.001464845781,0,1049915.155,0.52,2,0,0
2024-05-23,17,1024592.852,0.01659228357,0,1023456.655,0.52,2,0,0
2024-05-24,17,1026090.855,0.006663774936,0,1025163.655,0.48,1,0,0
2024-05-25,17,1030267.43,0.001373513408,0,1028748.355,0.52,2,0,0
2024-05-26,17,1026975.996,0.01023150491,0,1024992.955,0.5,2,0,0
2024-05-27,17,1034297.289,0.001208366453,0,1031308.855,0.48,1,0,0
2024-05-28,17,1029356.575,0.001663916254,0,1027553.455,0.44,1,0,0
2024-05-29,17,1018602.989,0.001706182275,0,1017311.455,0.44,1,0,0
2024-05-30,17,1018172.243,0.004395842042,0,1016287.255,0.46,1,0,0
2024-05-31,17,1015381.453,0.003122243973,0,1013897.455,0.46,1,0,0
2024-06-01,17,1028712.723,0.002776566572,0,1027894.855,0.44,1,0,0
2024-06-02,17,1029853.786,0.001190337644,0,1029601.855,0.46,1,0,0
2024-06-03,17,1066613.584,0.02523629088,0,1069716.355,0.46,1,0,0
2024-06-04,17,1159325.55,0.1347029821,1,1170941.455,0.46,1,0,1
2024-06-05,17,1180503.504,0.002194500224,0,1193303.155,0.5,2,0,0
2024-06-06,17,1198542.764,0.005862733182,0,1214469.955,0.56,2,0,0
2024-06-07,17,1154097.603,0.01512344173,0,1168039.555,0.54,2,0,0
2024-06-08,17,1152104.032,0.00028691224,0,1165820.455,0.44,1,0,0
2024-06-09,17,1137909.803,0.005684814521,0,1149262.555,0.5,2,0,0
2024-06-10,17,1064268.194,0.07135303889,1,1067497.255,0.44,1,0,0
2024-06-11,17,1025672.499,0.0110843403,0,1028919.055,0.48,1,0,0
2024-06-12,17,1053107.285,0.004995322592,0,1057767.355,0.44,1,0,0
2024-06-13,17,1020703.049,0.008334523152,0,1024310.155,0.4,1,0,0
2024-06-14,17,1025452.453,0.003997919596,0,1030284.655,0.48,1,0,0
2024-06-15,17,1034071.887,0.00440345324,0,1038648.955,0.48,1,0,0
2024-06-16,17,1039101.238,0.0007837590614,0,1043087.155,0.42,1,0,0
2024-06-17,17,1027765.346,0.009997008961,0,1031991.655,0.42,1,0,0
2024-06-18,17,1002165.101,0.008144890195,0,1005191.755,0.48,1,0,0
2024-06-19,17,1019143.472,0.008685796102,0,1023456.655,0.28,1,0,0
2024-06-20,17,1000812.367,0.005546001204,0,1003655.455,0.2,1,0,0
2024-06-21,17,997703.489,0.002419088346,0,1000924.255,0.26,1,0,0
2024-06-22,17,1005203.152,0.002253569165,0,1009459.255,0.06,1,0,0
2024-06-23,17,982570.3319,0.004329882546,0,986244.0552,0.1,1,0,0
2024-06-24,17,964556.4907,0.0278255901,0,970198.2552,0.02,1,0,0
2024-06-25,17,981948.7368,0.008308104732,0,987438.9552,-0.4,-1,0,0
2024-06-26,17,972812.8248,0.002258667061,0,978562.5552,-0.08,-1,0,0
2024-06-27,17,987802.0512,0.002567263217,0,993413.4552,-0.2,-1,0,0
2024-06-28,17,963924.2458,0.005035951348,0,969003.3552,-0.06,-1,0,0
2024-06-29,17,968436.5968,0.002291858456,0,973441.5552,-0.4,-1,0,0
2024-06-30,17,989495.6575,0.009633420267,0,994266.9552,-0.06,-1,0,0
2024-07-01,17,981578.7263,0.001363585184,0,985219.8552,0.06,1,0,0
2024-06-03,18,1000000,0,0,1000000,-1,0,0,0
2024-06-04,18,1094542.827,0.1347029821,1,1094542.827,0.46,1,0,0
2024-06-05,18,1115450.427,0.002194500224,0,1115450.427,0.5,2,0,0
2024-06-06,18,1135240.827,0.005862733182,0,1135240.827,0.56,2,0,0
2024-06-07,18,1091829.627,0.01512344173,0,1091829.627,0.54,2,0,0
2024-06-08,18,1089754.827,0.00028691224,0,1089754.827,0.44,1,0,0
2024-06-09,18,1074273.627,0.005684814521,0,1074273.627,0.5,2,0,0
2024-06-10,18,997825.2266,0.07135303889,1,997825.2266,0.44,1,0,0
2024-06-11,18,961755.6266,0.0110843403,0,961755.6266,0.48,1,0,0
2024-06-12,18,988728.0266,0.004995322592,0,988728.0266,0.44,1,0,0
2024-06-13,18,957446.4266,0.008334523152,0,957446.4266,0.4,1,0,0
2024-06-14,18,963032.4266,0.003997919596,0,963032.4266,0.48,1,0,0
2024-06-15,18,970852.8266,0.00440345324,0,970852.8266,0.48,1,0,0
2024-06-16,18,975002.4266,0.0007837590614,0,975002.4266,0.42,1,0,0
2024-06-17,18,964628.4266,0.009997008961,0,964628.4266,0.42,1,0,0
2024-06-18,18,939571.2266,0.008144890195,0,939571.2266,0.48,1,0,0
2024-06-19,18,956648.4266,0.008685796102,0,956648.4266,0.28,1,0,0
2024-06-20,18,938134.8266,0.005546001204,0,938134.8266,0.2,1,0,0
2024-06-21,18,935581.2266,0.002419088346,0,935581.2266,0.26,1,0,0
2024-06-22,18,943561.2266,0.002253569165,0,943561.2266,0.06,1,0,0
2024-06-23,18,921855.6266,0.004329882546,0,921855.6266,0.1,1,0,0
2024-06-24,18,906853.2266,0.0278255901,0,906853.2266,0.02,1,0,0
2024-06-25,18,922972.8266,0.008308104732,0,922972.8266,-0.4,-1,0,0
2024-06-26,18,914673.6266,0.002258667061,0,914673.6266,-0.08,-1,0,0
2024-06-27,18,928558.8266,0.002567263217,0,928558.8266,-0.2,-1,0,0
2024-06-28,18,905736.0266,0.005035951348,0,905736.0266,-0.06,-1,0,0
2024-06-29,18,909885.6266,0.002291858456,0,909885.6266,-0.4,-1,0,0
2024-06-30,18,929356.8266,0.009633420267,0,929356.8266,-0.06,-1,0,0
2024-07-01,18,920898.0266,0.001363585184,0,920898.0266,0.06,1,0,0
2024-07-02,18,926005.2266,0.004058379842,0,926005.2266,0.02,1,0,0
2024-07-03,18,888658.8266,0.01484679176,0,888658.8266,0,1,0,0
2024-07-04,18,819871.2266,0.04839945386,0,819871.2266,-0.12,-1,0,0
2024-07-05,18,794494.8266,0.009557342443,0,794494.8266,-0.42,-1,0,0
2024-07-06,18,839661.6266,0.02577677708,0,839661.6266,-0.48,-1,0,0
2024-07-07,18,783322.8266,0.0277949477,0,783322.8266,-0.42,-1,0,0
2024-07-08,18,815083.2266,0.01196490987,0,815083.2266,-0.44,-1,0,0
2024-07-09,18,825138.0266,0.00780598458,0,825138.0266,-0.46,-1,0,0
2024-07-10,18,837586.8266,0.006527545827,0,837586.8266,-0.44,-1,0,0
2024-07-11,18,837746.4266,0.0009960363547,0,837746.4266,-0.42,-1,0,0
2024-07-12,18,852110.4266,0.002194565311,0,852110.4266,-0.5,-1,0,0
2024-07-13,18,849876.0266,0.01233472884,0,849876.0266,-0.5,-1,0,0
2024-07-14,18,869666.4266,0.008392367131,0,869666.4266,-0.34,-1,0,0
2024-07-15,18,934304.4266,0.04947015901,0,934304.4266,0.04,1,0,0
2024-07-16,18,919780.8266,0.009196201285,0,919780.8266,0.3,1,0,0
2024-07-17,18,908130.0266,0.002046155652,0,908130.0266,0.38,1,0,0
2024-07-18,18,912918.0266,0.001659907375,0,912918.0266,0.22,1,0,0
2024-07-19,18,947232.0266,0.02768446224,0,947232.0266,0.2,1,0,0
2024-07-20,18,946753.2266,0.00194780044,0,946753.2266,0.48,1,0,0
2024-07-21,18,961755.6266,0.004567479435,0,961755.6266,0.48,1,0,0
2024-07-22,18,937336.8266,0.01023648319,0,937336.8266,0.4,1,0,0
2024-07-23,18,928878.0266,0.04173403201,0,928878.0266,0.42,1,0,0
2024-07-24,18,917706.0266,0.03614531739,0,917706.0266,0.38,1,0,0
2024-07-25,18,910843.2266,0.06954989627,1,910843.2266,0.36,1,0,0
2024-07-26,18,927282.0266,0.01952176359,0,927282.0266,0.36,1,0,0
2024-07-27,18,928399.2266,0.0008441744242,0,928399.2266,0.44,1,0,0
2024-07-28,18,932070.0266,0.000940378941,0,932070.0266,0.42,1,0,0
2024-07-29,18,916748.4266,0.03447156993,0,916748.4266,0.48,1,0,0
2024-07-30,18,938932.8266,0.02129988974,0,938932.8266,0.34,1,0,0
2024-07-31,18,920259.6266,0.007442309119,0,920259.6266,0.22,1,0,0
2024-08-01,18,918025.2266,0.007874193823,0,918025.2266,0.04,1,0,0
2024-08-02,18,866634.0266,0.04336467516,0,866634.0266,0.14,1,0,0
2024-08-03,18,845407.2266,0.005652279997,0,845407.2266,-0.26,-1,0,0
2024-08-04,18,793218.0266,0.03653953234,0,793218.0266,-0.32,-1,0,0
2024-08-05,18,741028.8266,0.07394291833,1,741028.8266,-0.48,-1,0,0
2024-08-06,18,773906.4266,0.02681988257,0,773906.4266,-0.66,-2,0,0
2024-08-07,18,758265.6266,0.01979268274,0,758265.6266,-0.42,-1,0,0
2024-08-08,18,825457.2266,0.1752485868,1,825457.2266,-0.6,-2,0,0
2024-08-09,18,812050.8266,0.004200538652,0,812050.8266,-0.04,-1,0,0
2024-08-10,18,835033.2266,0.02119251355,0,835033.2266,-0.2,-1,0,0
2024-08-11,18,803592.0266,0.01714731914,0,803592.0266,-0.22,-1,0,0
2024-08-12,18,827212.8266,0.05032349532,0,827212.8266,-0.5,-1,0,0
2024-08-13,18,836788.8266,0.01317304006,0,836788.8266,-0.38,-1,0,0
2024-08-14,18,835512.0266,0.0238342307,0,835512.0266,-0.4,-1,0,0
2024-08-15,18,828808.8266,0.01008830253,0,828808.8266,-0.42,-1,0,0
2024-08-16,18,829606.8266,0.01180368236,0,829606.8266,-0.46,-1,0,0
2024-08-17,18,864559.2266,0.03049742232,0,864559.2266,-0.5,-1,0,0
2024-08-18,18,847960.8266,0.01066067164,0,847960.8266,-0.38,-1,0,0
2024-08-19,18,891372.0266,0.03802958444,0,891372.0266,-0.44,-1,0,0
2024-08-20,18,908928.0266,0.02459200568,0,908928.0266,-0.4,-1,0,0
2024-08-21,18,910045.2266,0.02732597397,0,910045.2266,-0.48,-1,0,0
2024-08-22,18,930474.0266,0.01970442239,0,930474.0266,-0.22,-1,0,0
2024-08-23,18,944518.8266,0.04721249701,0,944518.8266,-0.32,-1,0,0
2024-08-24,18,926643.6266,0.008835587613,0,926643.6266,0.12,1,0,0
2024-08-25,18,916110.0266,0.002043455322,0,916110.0266,0.08,1,0,0
2024-08-26,18,875092.8266,0.01455617943,0,875092.8266,0.1,1,0,0
2024-08-27,18,851312.4266,0.03751919718,0,851312.4266,-0.04,-1,0,0
2024-08-28,18,857217.6266,0.02357198838,0,857217.6266,-0.4,-1,0,0
2024-08-29,18,856260.0266,0.0005553793744,0,856260.0266,-0.42,-1,0,0
2024-08-30,18,854344.8266,0.0008224796811,0,854344.8266,-0.32,-1,0,0
2024-08-03,19,1000000,0,0,1000000,-1,0,0,0
2024-08-04,19,926036.4348,0.03653953234,0,957375.9499,-0.32,-1,0,0
2024-08-05,19,833339.8715,0.07394291833,1,888676.9399,-0.48,-1,0,1
2024-08-06,19,847728.0224,0.02681988257,0,921206.5678,-0.66,-2,0,0
2024-08-07,19,806939.6252,0.01979268274,0,905885.1978,-0.42,-1,0,0
2024-08-08,19,923856.8997,0.1752485868,1,1013982.278,-0.6,-2,0,1
2024-08-09,19,895045.1535,0.004200538652,0,999618.7978,-0.04,-1,0,0
2024-08-10,19,898897.9984,0.02119251355,0,1001159.378,-0.2,-1,0,0
2024-08-11,19,880107.9403,0.01714731914,0,965195.2978,-0.22,-1,0,0
2024-08-12,19,937549.6798,0.05032349532,0,976916.3778,-0.5,-1,0,0
2024-08-13,19,930726.4585,0.01317304006,0,996615.7978,-0.38,-1,0,0
2024-08-14,19,916624.7493,0.0238342307,0,965782.7278,-0.4,-1,0,0
2024-08-15,19,885122.0762,0.01008830253,0,946660.4078,-0.42,-1,0,0
2024-08-16,19,892979.7545,0.01180368236,0,968205.1078,-0.46,-1,0,0
2024-08-17,19,900503.5327,0.03049742232,0,978388.8678,-0.5,-1,0,0
2024-08-18,19,899676.7536,0.01066067164,0,961281.3878,-0.38,-1,0,0
2024-08-19,19,908044.0651,0.03802958444,0,977813.6778,-0.44,-1,0,0
2024-08-20,19,886202.106,0.02459200568,0,970501.6178,-0.4,-1,0,0
2024-08-21,19,906117.2715,0.02732597397,0,1005301.808,-0.48,-1,0,0
2024-08-22,19,903442.1381,0.01970442239,0,992812.2978,-0.22,-1,0,0
2024-08-23,19,951477.1788,0.04721249701,0,1052695.098,-0.32,-1,0,0
2024-08-24,19,953359.9706,0.008835587613,0,1054605.098,0.12,1,0,0
2024-08-25,19,945827.21,0.002043455322,0,1055383.108,0.08,1,0,0
2024-08-26,19,923210.1333,0.01455617943,0,1032487.848,0.1,1,0,0
2024-08-27,19,846421.6902,0.03751919718,0,975700.9078,-0.04,-1,0,0
2024-08-28,19,870851.005,0.02357198838,0,970276.8078,-0.4,-1,0,0
2024-08-29,19,870602.4632,0.0005553793744,0,975453.0878,-0.42,-1,0,0
2024-08-30,19,870046.8994,0.0008224796811,0,971672.2778,-0.32,-1,0,0
2024-08-31,19,865575.0356,0.0001326790269,0,969143.8678,-0.42,-1,0,0
2024-09-01,19,835517.8284,0.006553027406,0,941501.6778,-0.48,-1,0,0
2024-09-02,19,874165.555,0.00894433754,0,971866.1078,-0.48,-1,0,0
2024-09-03,19,835378.958,0.008408940476,0,944503.2278,-0.48,-1,0,0
2024-09-04,19,844107.4934,0.01627139804,0,952407.2278,-0.46,-1,0,0
2024-09-05,19,815926.4239,0.008574803203,0,922989.7278,-0.42,-1,0,0
2024-09-06,19,766513.0698,0.01137165439,0,886149.0278,-0.56,-2,0,0
2024-09-07,19,783154.5195,0.006609773136,0,889781.9178,-0.54,-2,0,0
2024-09-08,19,791327.9894,0.00257161957,0,901388.8378,-0.42,-1,0,0
2024-09-09,19,812747.198,0.01030553903,0,936779.4378,-0.48,-1,0,0
2024-09-10,19,822727.636,0.003944734352,0,946535.9578,-0.34,-1,0,0
2024-09-11,19,806244.7735,0.02154224228,0,941401.8878,-0.26,-1,0,0
2024-09-12,19,813561.6984,0.005840069348,0,954373.8978,-0.38,-1,0,0
2024-09-13,19,840214.7122,0.01048861532,0,992981.1478,-0.36,-1,0,0
2024-09-14,19,832848.6592,0.0006040904419,0,984693.5278,0,1,0,0
2024-09-15,19,797867.4428,0.0122350689,0,970002.3378,0.02,1,0,0
2024-09-16,19,790814.6648,0.01689649555,0,955031.8978,-0.22,-1,0,0
2024-09-17,19,806697.9004,0.009834497959,0,989109.4778,-0.34,-1,0,0
2024-09-18,19,818051.8052,0.005168422792,0,1012608.528,-0.1,-1,0,0
2024-09-19,19,849180.8185,0.009113575601,0,1032468.168,-0.02,-1,0,0
2024-09-20,19,882273.0514,0.020649702,0,1037392.838,0.08,1,0,0
2024-09-21,19,899845.2059,0.0199053586,0,1040316.398,0.08,1,0,0
2024-09-22,19,889043.7495,0.002026434711,0,1043711.098,0.04,1,0,0
2024-09-23,19,911760.1254,0.02301878466,0,1040563.508,0,1,0,0
2024-09-24,19,913905.2564,0.004022659227,0,1055389.938,0.08,1,0,0
2024-09-25,19,888680.6821,0.007143138174,0,1036867.148,0.18,1,0,0
2024-09-26,19,906688.1065,0.0089283693,0,1069734.118,0,1,0,0
2024-09-27,19,928089.6692,0.004694375261,0,1079881.508,0.22,1,0,0
2024-09-28,19,921469.8015,0.002131527072,0,1081088.828,0.28,1,0,0
2024-09-29,19,915410.941,0.0009311373273,0,1076807.178,0.26,1,0,0
2024-09-30,19,896316.2731,0.02707558957,0,1039776.948,0.22,1,0,0
2024-10-01,19,843160.0405,0.01054490041,0,997937.5278,0,1,0,0
2024-10-02,19,814363.7855,0.01244397373,0,994656.3178,-0.16,-1,0,0
2024-10-03,19,809447.8894,0.0005699093829,0,996193.9978,-0.26,-1,0,0
2024-10-04,19,831688.8121,0.00298415823,0,1018160.628,-0.18,-1,0,0
2024-10-05,19,831785.8727,0.002800737316,0,1017753.378,-0.02,-1,0,0
2024-10-06,19,840523.6388,0.000866393542,0,1030208.768,0,1,0,0
2024-10-07,19,834556.9401,0.002067017242,0,1020488.328,0,1,0,0
2024-10-08,19,840834.5615,0.01412247374,0,1019718.288,-0.02,-1,0,0
2024-10-09,19,816595.5734,0.006139152753,0,994642.4878,-0.02,-1,0,0
2024-10-10,19,822096.6855,0.00632696636,0,989798.5878,-0.22,-1,0,0
2024-10-11,19,840346.0591,0.01635832665,0,1025741.938,-0.36,-1,0,0
2024-10-12,19,853043.9685,0.002253321699,0,1036748.558,-0.02,-1,0,0
2024-10-13,19,850461.0881,0.001530824554,0,1031279.948,0,1,0,0
2024-10-14,19,905828.0841,0.02989811085,0,1084235.888,-0.04,-1,0,0
2024-10-15,19,898137.1209,0.01304629498,0,1099903.868,0.3,1,0,0
2024-10-16,19,899415.6742,0.001382188755,0,1108702.998,0.46,1,0,0
2024-10-17,19,897580.9826,0.003482472627,0,1105443.618,0.42,1,0,0
2024-10-18,19,910101.3122,0.00140125704,0,1121901.968,0.46,1,0,0
2024-10-19,19,912173.4775,0.0009651645916,0,1121148.738,0.44,1,0,0
2024-10-20,19,946141.4964,0.02073351846,0,1132541.968,0.46,1,0,0
2024-10-21,19,918539.0576,0.00733548943,0,1105312.738,0.44,1,0,0
2024-10-22,19,903433.7154,0.00637696754,0,1105668.728,0.4,1,0,0
2024-10-23,19,869640.131,0.01404949442,0,1092622.828,0.42,1,0,0
2024-10-24,19,873510.1609,0.01351465272,0,1117245.798,0.38,1,0,0
2024-10-25,19,840733.7811,0.01408321019,0,1092293.798,0.44,1,0,0
2024-10-26,19,855155.5763,0.005564770247,0,1099022.188,0.44,1,0,0
2024-10-27,19,863863.6677,0.0017687809,0,1114141.838,0.48,1,0,0
2024-10-28,19,884410.6815,0.008494942414,0,1145786.618,0.44,1,0,0
2024-10-29,19,908952.231,0.03156309903,0,1190841.858,0.44,1,0,0
2024-10-30,19,915951.021,0.01631254552,0,1184704.988,0.54,2,0,0
2024-10-31,19,867564.2085,0.02192916081,0,1150501.088,0.54,2,0,0
2024-10-03,20,1000000,0,0,1000000,-1,0,0,0
2024-10-04,20,1000000,0.00298415823,0,1000000,-0.18,-1,0,0
2024-10-05,20,1013760.046,0.002800737316,0,1001128.172,-0.02,-1,0,0
2024-10-06,20,1026900.046,0.000866393542,0,1004559.59,0,1,0,0
2024-10-07,20,1016100.046,0.002067017242,0,1004529.014,0,1,0,0
